web_scraper_order,web_scraper_start_url,Containers_link,number of rooms,number of bathrooms,Surface,Address
"1765216116-407","https://sn.coinafrique.com/categorie/villas?page=49","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-yoff-4174549","6","4","386 m2","Yoff, Dakar, Sénégal"
"1765216119-408","https://sn.coinafrique.com/categorie/villas?page=49","https://sn.coinafrique.com/annonce/villas/location-villa-03-pieces-mamelles-4173946","3","3","300","Mamelles, Dakar, Sénégal"
"1765216121-409","https://sn.coinafrique.com/categorie/villas?page=49","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-sacre-coeur-4180075","5","3","180","Sacré-Coeur, Dakar, Sénégal"
"1765216124-410","https://sn.coinafrique.com/categorie/villas?page=49","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-fann-residence-4180344","6","4","","Fann, Dakar, Sénégal"
"1765216126-411","https://sn.coinafrique.com/categorie/villas?page=49","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-sicap-liberte-4181037","4","3","386","Sicap Liberté, Dakar, Sénégal"
"1765216131-412","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-4191235","6","5","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216134-413","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-saly-4188389","4","","","Mbour, Sénégal"
"1765216136-414","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-sacre-coeur-4189405","7","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216139-415","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-sicap-liberte-4194175","5","3","389","Sicap Liberté, Dakar, Sénégal"
"1765216141-416","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-sicap-liberte-4196762","4","2","300","Sicap Liberté, Dakar, Sénégal"
"1765216143-417","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-sicap-liberte-4200480","4","2","325","Sicap Liberté, Dakar, Sénégal"
"1765216146-418","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-almadies-4202799","5","4","500 m2","Almadies, Dakar, Sénégal"
"1765216148-419","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-liberte-6-extension-4202695","7","5","","Sipres, Dakar, Sénégal"
"1765216151-420","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-r1-mermoz-sacre-coeur-4202455","","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216153-421","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-sicap-liberte-4203658","3","2","160","Sicap Liberté, Dakar, Sénégal"
"1765216156-422","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-mermoz-sacre-coeur-4203562","3","2","160","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216158-423","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mamelles-4204179","6","","","Mamelles, Dakar, Sénégal"
"1765216160-424","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ngor-almadies-4204231","6","4","","Almadies, Dakar, Sénégal"
"1765216163-425","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/vente-villa-point-e-4212153","1569","","","Point E, Dakar, Sénégal"
"1765216165-426","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-r1-mermoz-4212330","","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216167-427","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-r1-mamelles-4214023","7","6","","Mamelles, Dakar, Sénégal"
"1765216170-428","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-yoff-4214323","6","4","500","Yoff, Dakar, Sénégal"
"1765216172-429","https://sn.coinafrique.com/categorie/villas?page=48","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-dakar-4218201","3","3","180","Dakar, Sénégal"
"1765216177-430","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-meublees-sacre-coeur-4222603","6","5","12","Sacré-Coeur, Dakar, Sénégal"
"1765216179-431","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-r2-almadies-2-4223945","10","250 m2","","Almadies, Dakar, Sénégal"
"1765216182-432","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-sacre-coeur-4224720","6","4","12","Sacré-Coeur, Dakar, Sénégal"
"1765216184-433","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-cite-mourtada-4222613","6","6","","Ouest Foire, Dakar, Sénégal"
"1765216187-434","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-13-pieces-ngor-4222694","13","","","Ngor, Dakar, Sénégal"
"1765216189-435","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villas-meubles-de-4-pieces-mermoz-4222778","4","4","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216191-436","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-cite-des-magistrats-4225639","9","8","","Dakar, Sénégal"
"1765216194-437","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-r1-maristes-4226260","9","7","300 m2","Mariste, Dakar, Sénégal"
"1765216196-438","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-13-pieces-point-e-4228357","13","12","","Point E, Dakar, Sénégal"
"1765216199-439","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-hlm-1-4228878","4","60","","HLM, Dakar, Sénégal"
"1765216202-440","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villas-13-pieces-point-e-4234209","13","12","12","Point E, Dakar, Sénégal"
"1765216205-441","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-sacre-coeur-4237224","6","4","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216207-442","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-mermoz-4237053","4","4","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216209-443","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villas-8-pieces-sicap-liberte-6-extension-4278560","8","6","","Sicap Liberté, Dakar, Sénégal"
"1765216212-444","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-4249323","5","","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216214-445","https://sn.coinafrique.com/categorie/villas?page=47","https://sn.coinafrique.com/annonce/villas/location-villa-zac-mbao-4253759","7","5","","Mbao, Dakar, Sénégal"
"1765216219-446","https://sn.coinafrique.com/categorie/villas?page=46","https://sn.coinafrique.com/annonce/villas/vente-villas-9-pieces-rufisque-4259256","9","5","150","Rufisque, Sénégal"
"1765216222-447","https://sn.coinafrique.com/categorie/villas?page=46","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-sacre-coeur-4256628","6","5","","Sacré-Coeur, Dakar, Sénégal"
"1765216224-448","https://sn.coinafrique.com/categorie/villas?page=46","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-ouakam-4258519","5","4","356","Ouakam, Dakar, Sénégal"
"1765216227-449","https://sn.coinafrique.com/categorie/villas?page=46","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-ouakam-4260133","5","2","356","Ouakam, Dakar, Sénégal"
"1765216229-450","https://sn.coinafrique.com/categorie/villas?page=46","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mermoz-sacre-coeur-4259615","5","5","300","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216232-451","https://sn.coinafrique.com/categorie/villas?page=46","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ouakam-4261797","4","3","356","Ouakam, Dakar, Sénégal"
"1765216234-452","https://sn.coinafrique.com/categorie/villas?page=46","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-mamelles-4262361","5","700","","Mamelles, Dakar, Sénégal"
"1765216240-453","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-dieuppeul-derkle-4286483","6","5","500","Dieuppeul-Derklé, Dakar, Sénégal"
"1765216242-454","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-dieuppeul-derkle-4286660","6","8","500","Dieuppeul-Derklé, Dakar, Sénégal"
"1765216245-455","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-mamelles-4282393","3","3","300","Mamelles, Dakar, Sénégal"
"1765216247-456","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-djily-mbaye-4284036","5","5","285","Djily MBaye, Dakar, Sénégal"
"1765216250-457","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-mermoz-sacre-coeur-4287744","5","4","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216252-458","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/vente-villa-mamelle-4290014","","","","Colobane, Dakar, Sénégal"
"1765216254-459","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-almadie-4291844","10","","","Almadies, Dakar, Sénégal"
"1765216257-460","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-ouakam-4289285","6","3","356","Ouakam, Dakar, Sénégal"
"1765216259-461","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-dieuppeul-derkle-4289279","6","4","500","Dieuppeul-Derklé, Dakar, Sénégal"
"1765216262-462","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-sacre-coeur-4290118","8","","","Sacré-Coeur, Dakar, Sénégal"
"1765216264-463","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-fann-residence-4290137","5","5","","Fann, Dakar, Sénégal"
"1765216267-464","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-cite-des-magistrats-4294599","9","8","","Dakar, Sénégal"
"1765216269-465","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/vente-villa-425m-cite-biagui-aeroport-4324288","13","5","425","Ngor, Dakar, Sénégal"
"1765216272-466","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-parcelles-assainies-4324309","10","4","170","Parcelle Assainies, Dakar, Sénégal"
"1765216274-467","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/vente-villa-12-pieces-sicap-sacre-cur-2-4300560","156 m2","","","Sacré-Coeur, Dakar, Sénégal"
"1765216276-468","https://sn.coinafrique.com/categorie/villas?page=45","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mbour-4300986","6","5","","Mbour, Sénégal"
"1765216282-469","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-4301751","4","3","150","Keur Massar, Sénégal"
"1765216285-470","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-sacre-cur-2-4309051","6","6","","Sacré-Coeur, Dakar, Sénégal"
"1765216287-471","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-sacre-cur-4317474","5","5","12","Sacré-Coeur, Dakar, Sénégal"
"1765216289-472","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-senegal-4318419","5","5","","Mamelles, Dakar, Sénégal"
"1765216292-473","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-dakar-plateau-4319826","4","4","12","Dakar Plateau, Dakar, Sénégal"
"1765216295-474","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-4320350","6","5","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216297-475","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ngor-almadies-4316968","6","5","","Almadies, Dakar, Sénégal"
"1765216300-476","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-ngor-almadies-4318309","5","5","","Almadies, Dakar, Sénégal"
"1765216302-477","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-yoff-virage-4321762","7","6","","Yoff, Dakar, Sénégal"
"1765216305-478","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-almadies-4325824","8","6","","Almadies, Dakar, Sénégal"
"1765216308-479","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/location-villa-r1-a-ngaparou-4324969","7","4","900","Ngaparou, Sénégal"
"1765216310-480","https://sn.coinafrique.com/categorie/villas?page=44","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-liberte-6-extension-4327601","5","160 m2","","Sicap Liberté, Dakar, Sénégal"
"1765216315-481","https://sn.coinafrique.com/categorie/villas?page=43","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-coeur-4329920","6","6","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216317-482","https://sn.coinafrique.com/categorie/villas?page=43","https://sn.coinafrique.com/annonce/villas/vente-villa-grand-dakar-4331622","150","","","Grand Dakar, Dakar, Sénégal"
"1765216320-483","https://sn.coinafrique.com/categorie/villas?page=43","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-almadies-4332788","6","6","12","Almadies, Dakar, Sénégal"
"1765216323-484","https://sn.coinafrique.com/categorie/villas?page=43","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-mermoz-sacre-coeur-4334607","10","9","12","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1765216325-485","https://sn.coinafrique.com/categorie/villas?page=43","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-mamelles-4338665","4","3","","Mamelles, Dakar, Sénégal"
"1765216327-486","https://sn.coinafrique.com/categorie/villas?page=43","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-almadies-4338677","6","6","12","Almadies, Dakar, Sénégal"
"1765216330-487","https://sn.coinafrique.com/categorie/villas?page=43","https://sn.coinafrique.com/annonce/villas/vente-villas-ouakam-4339466","280","","","Ouakam, Dakar, Sénégal"
"1765216333-488","https://sn.coinafrique.com/categorie/villas?page=43","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-hann-marinas-4337629","5","6","","Hann Bel-Air, Dakar, Sénégal"
"1765216335-489","https://sn.coinafrique.com/categorie/villas?page=43","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-ouakam-4341090","6","","","Ouakam, Dakar, Sénégal"
